City,Region,Country,Source,Code,Latitude,Longitude,Time_Zone,Elevation,URL
Waco Regional Ap,TX,USA,TMY3,722560,31.62,-97.23,-6.0,152.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Waco.Rgnl.AP.722560_TMY3/USA_TX_Waco.Rgnl.AP.722560_TMY3.epw
WICHITA_FALLS,TX,USA,TMY2-13966,723510,33.97,-98.48,-6.0,314.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Wichita.Falls.723510_TMY2/USA_TX_Wichita.Falls.723510_TMY2.epw
Wichita Falls/Sheppard,TX,USA,TMY--13966,723510,33.98,-98.50,-6.0,314.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Wichita.Falls.Muni.AP.723510_TMY/USA_TX_Wichita.Falls.Muni.AP.723510_TMY.epw
Wichita Falls Municipal Arpt,TX,USA,TMY3,723510,33.98,-98.50,-6.0,314.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Wichita.Falls.Muni.AP.723510_TMY3/USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw
Wink Winkler County Ap,TX,USA,TMY3,722656,31.78,-103.20,-6.0,856.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Wink-Winkler.County.AP.722656_TMY3/USA_TX_Wink-Winkler.County.AP.722656_TMY3.epw
Blanding,UT,USA,TMY3,724723,37.62,-109.48,-7.0,1841.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Blanding.Muni.AP.724723_TMY3/USA_UT_Blanding.Muni.AP.724723_TMY3.epw
Bryce Canyon,UT,USA,TMY--23159,724756,37.70,-112.15,-7.0,2312.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Bryce.Canyon.AP.724756_TMY/USA_UT_Bryce.Canyon.AP.724756_TMY.epw
Bryce Cnyn Faa Ap,UT,USA,TMY3,724756,37.70,-112.15,-7.0,2312.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Bryce.Canyon.AP.724756_TMY3/USA_UT_Bryce.Canyon.AP.724756_TMY3.epw
CEDAR_CITY,UT,USA,TMY2-93129,724755,37.70,-113.10,-7.0,1712.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Cedar.City.724755_TMY2/USA_UT_Cedar.City.724755_TMY2.epw
Cedar City,UT,USA,TMY--93129,724755,37.70,-113.10,-7.0,1714.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Cedar.City.Muni.AP.724755_TMY/USA_UT_Cedar.City.Muni.AP.724755_TMY.epw
Cedar City Municipal Ap,UT,USA,TMY3,724755,37.70,-113.10,-7.0,1703.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Cedar.City.Muni.AP.724755_TMY3/USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw
Delta,UT,USA,TMY3,724795,39.33,-112.58,-7.0,1414.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Delta.Muni.AP.724795_TMY3/USA_UT_Delta.Muni.AP.724795_TMY3.epw
Hanksville,UT,USA,TMY3,724735,38.37,-110.72,-7.0,1313.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Hanksville.AP.724735_TMY3/USA_UT_Hanksville.AP.724735_TMY3.epw
Moab Canyonlands  Uo,UT,USA,TMY3,724776,38.58,-109.54,-7.0,1000.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Moab-Canyonlands.Field.724776_TMY3/USA_UT_Moab-Canyonlands.Field.724776_TMY3.epw
Ogden Hill Afb,UT,USA,TMY3,725755,41.12,-111.97,-7.0,1459.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Ogden-Hill.AFB.725755_TMY3/USA_UT_Ogden-Hill.AFB.725755_TMY3.epw
Ogden Hinkley Airport,UT,USA,TMY3,725750,41.20,-112.02,-7.0,1362.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Ogden-Hinkley.AP.725750_TMY3/USA_UT_Ogden-Hinkley.AP.725750_TMY3.epw
Provo Muni  Awos,UT,USA,TMY3,725724,40.22,-111.72,-7.0,1369.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Provo.Muni.AWOS.725724_TMY3/USA_UT_Provo.Muni.AWOS.725724_TMY3.epw
Saint George  Awos,UT,USA,TMY3,724754,37.08,-113.60,-7.0,896.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Saint.George.AWOS.724754_TMY3/USA_UT_Saint.George.AWOS.724754_TMY3.epw
SALT_LAKE_CITY,UT,USA,TMY2-24127,725720,40.77,-111.97,-7.0,1288.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Salt.Lake.City.725720_TMY2/USA_UT_Salt.Lake.City.725720_TMY2.epw
Salt Lake City,UT,USA,TMY--24127,725720,40.78,-111.97,-7.0,1288.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY.epw
Salt Lake City IntL Arpt  Isis,UT,USA,TMY3,725720,40.77,-111.97,-7.0,1288.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw
Vernal,UT,USA,TMY3,725705,40.43,-109.52,-7.0,1608.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Vernal.AP.725705_TMY3/USA_UT_Vernal.AP.725705_TMY3.epw
Wendover Usaf Auxiliary Field,UT,USA,TMY3,725810,40.72,-114.03,-8.0,1291.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3/USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.epw
Abington,VA,USA,TMY3,724058,36.68,-82.03,-5.0,631.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3/USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3.epw
Washington Dc Reagan Ap,VA,USA,TMY3,724050,38.87,-77.03,-5.0,3.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3/USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
Virginia Tech Arpt,VA,USA,TMY3,724113,37.22,-80.42,-5.0,650.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3/USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3.epw
Charlottesville Faa,VA,USA,TMY3,724016,38.13,-78.45,-5.0,190.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3/USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3.epw
Danville Faa Ap,VA,USA,TMY3,724106,36.57,-79.33,-5.0,176.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Danville.Rgnl.AP.724106_TMY3/USA_VA_Danville.Rgnl.AP.724106_TMY3.epw
Davison Aaf,VA,USA,TMY3,724037,38.72,-77.18,-5.0,27.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Davison.AAF.724037_TMY3/USA_VA_Davison.AAF.724037_TMY3.epw
Farmville,VA,USA,TMY3,724017,37.35,-78.43,-5.0,125.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Farmville.Muni.AP.724017_TMY3/USA_VA_Farmville.Muni.AP.724017_TMY3.epw
Franklin Naas,VA,USA,TMY3,723083,36.70,-76.90,-5.0,12.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Franklin.Muni.AP.723083_TMY3/USA_VA_Franklin.Muni.AP.723083_TMY3.epw
Shannon Arpt,VA,USA,TMY3,724033,38.27,-77.45,-5.0,26.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Fredericksburg-Shannon.AP.724033_TMY3/USA_VA_Fredericksburg-Shannon.AP.724033_TMY3.epw
Hillsville,VA,USA,TMY3,724107,36.77,-80.82,-5.0,834.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Hillsville-Twin.County.AP.724107_TMY3/USA_VA_Hillsville-Twin.County.AP.724107_TMY3.epw
Hot Springs Ingalls,VA,USA,TMY3,724115,37.95,-79.83,-5.0,1156.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3/USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3.epw
Langley Afb,VA,USA,TMY3,745980,37.08,-76.35,-5.0,3.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Langley.AFB.745980_TMY3/USA_VA_Langley.AFB.745980_TMY3.epw
Leesburg Godfrey,VA,USA,TMY3,724055,39.08,-77.57,-5.0,119.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3/USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
LYNCHBURG,VA,USA,TMY2-13733,724100,37.33,-79.20,-5.0,279.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Lynchburg.724100_TMY2/USA_VA_Lynchburg.724100_TMY2.epw
Lynchburg Regional Arpt,VA,USA,TMY3,724100,37.33,-79.20,-5.0,286.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3/USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw
Manassas Muni Awos,VA,USA,TMY3,724036,38.72,-77.52,-5.0,59.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Manassas.Muni.AWOS.724036_TMY3/USA_VA_Manassas.Muni.AWOS.724036_TMY3.epw
Marion   Wytheville,VA,USA,TMY3,724056,36.90,-81.35,-5.0,780.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3/USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3.epw
Martinsville,VA,USA,TMY3,745985,36.63,-80.02,-5.0,287.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3/USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3.epw
Melfa Accomack Arpt,VA,USA,TMY3,724026,37.65,-75.77,-5.0,15.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Melfa-Accomack.County.AP.724026_TMY3/USA_VA_Melfa-Accomack.County.AP.724026_TMY3.epw
Newport News,VA,USA,TMY3,723086,37.13,-76.50,-5.0,13.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Newport.News.723086_TMY3/USA_VA_Newport.News.723086_TMY3.epw
NORFOLK,VA,USA,TMY2-13737,723080,36.90,-76.20,-5.0,9.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Norfolk.723080_TMY2/USA_VA_Norfolk.723080_TMY2.epw
Norfolk,VA,USA,TMY--13737,723080,36.90,-76.20,-5.0,9.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Norfolk.Intl.AP.723080_TMY/USA_VA_Norfolk.Intl.AP.723080_TMY.epw
Norfolk International Ap,VA,USA,TMY3,723080,36.90,-76.20,-5.0,7.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Norfolk.Intl.AP.723080_TMY3/USA_VA_Norfolk.Intl.AP.723080_TMY3.epw
Norfolk Nas,VA,USA,TMY3,723085,36.95,-76.28,-5.0,10.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Norfolk.NAS.723085_TMY3/USA_VA_Norfolk.NAS.723085_TMY3.epw
Oceana Nas,VA,USA,TMY3,723075,36.82,-76.03,-5.0,8.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Oceana.NAS.723075_TMY3/USA_VA_Oceana.NAS.723075_TMY3.epw
Dinwiddie Co,VA,USA,TMY3,724014,37.18,-77.52,-5.0,60.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Petersburg.Muni.AP.724014_TMY3/USA_VA_Petersburg.Muni.AP.724014_TMY3.epw
Pulaski,VA,USA,TMY3,724116,37.13,-80.68,-5.0,642.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3/USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3.epw
Quantico Mcas,VA,USA,TMY3,724035,38.50,-77.30,-5.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Quantico.MCAS.724035_TMY3/USA_VA_Quantico.MCAS.724035_TMY3.epw
RICHMOND,VA,USA,TMY2-13740,724010,37.50,-77.33,-5.0,50.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Richmond.724010_TMY2/USA_VA_Richmond.724010_TMY2.epw
Richmond,VA,USA,TMY--13740,724010,37.50,-77.33,-5.0,54.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Richmond.Intl.AP.724010_TMY/USA_VA_Richmond.Intl.AP.724010_TMY.epw
Richmond International Ap,VA,USA,TMY3,724010,37.52,-77.32,-5.0,50.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Richmond.Intl.AP.724010_TMY3/USA_VA_Richmond.Intl.AP.724010_TMY3.epw
ROANOKE,VA,USA,TMY2-13741,724110,37.32,-79.97,-5.0,358.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Roanoke.724110_TMY2/USA_VA_Roanoke.724110_TMY2.epw
Roanoke,VA,USA,TMY--13741,724110,37.32,-79.97,-5.0,358.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY.epw
Roanoke Regional Ap,VA,USA,TMY3,724110,37.32,-79.97,-5.0,350.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw
Staunton Shenandoah,VA,USA,TMY3,724105,38.27,-78.90,-5.0,366.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3/USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.epw
STERLING,VA,USA,TMY2-93738,724030,38.95,-77.45,-5.0,82.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Sterling-Washington.Dulles.724030_TMY2/USA_VA_Sterling-Washington.Dulles.724030_TMY2.epw
Sterling/Washington Du,VA,USA,TMY--93734,724030,38.95,-77.45,-5.0,98.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY.epw
Washington Dc Dulles IntL Ar,VA,USA,TMY3,724030,38.98,-77.47,-5.0,82.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
Winchester Rgnl,VA,USA,TMY3,724053,39.15,-78.15,-5.0,222.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Winchester.Rgnl.AP.724053_TMY3/USA_VA_Winchester.Rgnl.AP.724053_TMY3.epw
Wise Lonesome Pine,VA,USA,TMY3,724117,36.98,-82.53,-5.0,817.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3/USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.epw
BURLINGTON,VT,USA,TMY2-14742,726170,44.47,-73.15,-5.0,104.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Burlington.726170_TMY2/USA_VT_Burlington.726170_TMY2.epw
Burlington,VT,USA,TMY--14742,726170,44.47,-73.15,-5.0,104.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Burlington.Intl.AP.726170_TMY/USA_VT_Burlington.Intl.AP.726170_TMY.epw
Burlington International Ap,VT,USA,TMY3,726170,44.47,-73.15,-5.0,101.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Burlington.Intl.AP.726170_TMY3/USA_VT_Burlington.Intl.AP.726170_TMY3.epw
Montpelier Ap,VT,USA,TMY3,726145,44.20,-72.57,-5.0,343.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Montpelier.AP.726145_TMY3/USA_VT_Montpelier.AP.726145_TMY3.epw
Rutland State,VT,USA,TMY3,725165,43.52,-72.95,-5.0,246.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Rutland.State.AP.725165_TMY3/USA_VT_Rutland.State.AP.725165_TMY3.epw
Springfield Hartnes,VT,USA,TMY3,726115,43.35,-72.52,-5.0,176.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VT/USA_VT_Springfield-Hartnes.State.AP.726115_TMY3/USA_VT_Springfield-Hartnes.State.AP.726115_TMY3.epw
Bellingham Intl Ap,WA,USA,TMY3,727976,48.80,-122.53,-8.0,45.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Bellingham.Intl.AP.727976_TMY3/USA_WA_Bellingham.Intl.AP.727976_TMY3.epw
Bremerton National,WA,USA,TMY3,727928,47.48,-122.75,-8.0,137.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Bremerton.National.AP.727928_TMY3/USA_WA_Bremerton.National.AP.727928_TMY3.epw
Ephrata Ap Fcwos,WA,USA,TMY3,727826,47.30,-119.52,-8.0,384.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Ephrata.Muni.AP.727826_TMY3/USA_WA_Ephrata.Muni.AP.727826_TMY3.epw
Fairchild Afb,WA,USA,TMY3,727855,47.63,-117.65,-8.0,743.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Fairchild.AFB.727855_TMY3/USA_WA_Fairchild.AFB.727855_TMY3.epw
Gray Aaf,WA,USA,TMY3,742070,47.08,-122.58,-8.0,90.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3/USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3.epw
Hanford,WA,USA,TMY3,727840,46.57,-119.60,-8.0,223.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Hanford.727840_TMY3/USA_WA_Hanford.727840_TMY3.epw
Hoquiam Ap,WA,USA,TMY3,727923,46.98,-123.93,-8.0,4.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Hoquiam.AP.727923_TMY3/USA_WA_Hoquiam.AP.727923_TMY3.epw
Kelso Wb Ap,WA,USA,TMY3,727924,46.13,-122.90,-8.0,5.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Kelso.AP.727924_TMY3/USA_WA_Kelso.AP.727924_TMY3.epw
Moses Lake Grant County Ap,WA,USA,TMY3,727827,47.20,-119.32,-8.0,364.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3/USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3.epw
OLYMPIA,WA,USA,TMY2-24227,727920,46.97,-122.90,-8.0,61.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Olympia.727920_TMY2/USA_WA_Olympia.727920_TMY2.epw
Olympia,WA,USA,TMY--24227,727920,46.97,-122.90,-8.0,61.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Olympia.AP.727920_TMY/USA_WA_Olympia.AP.727920_TMY.epw
Olympia Airport,WA,USA,TMY3,727920,46.97,-122.90,-8.0,63.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Olympia.AP.727920_TMY3/USA_WA_Olympia.AP.727920_TMY3.epw
Pasco,WA,USA,TMY3,727845,46.27,-119.12,-8.0,136.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Pasco-Tri.Cities.AP.727845_TMY3/USA_WA_Pasco-Tri.Cities.AP.727845_TMY3.epw
William R Fairchild,WA,USA,TMY3,727885,48.12,-123.50,-8.0,91.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3/USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3.epw
Pullman Moscow Rgnl,WA,USA,TMY3,727857,46.75,-117.12,-8.0,778.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3/USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3.epw
QUILLAYUTE,WA,USA,TMY2-94240,727970,47.95,-124.55,-8.0,55.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Quillayute.727970_TMY2/USA_WA_Quillayute.727970_TMY2.epw
Quillayute State Airport,WA,USA,TMY3,727970,47.93,-124.57,-8.0,55.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Quillayute.State.AP.727970_TMY3/USA_WA_Quillayute.State.AP.727970_TMY3.epw
Renton Muni,WA,USA,TMY3,727934,47.48,-122.22,-8.0,10.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Renton.Muni.AP.727934_TMY3/USA_WA_Renton.Muni.AP.727934_TMY3.epw
Seattle Boeing Field  Isis,WA,USA,TMY3,727935,47.68,-122.25,-8.0,20.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Seattle-Boeing.Field.727935_TMY3/USA_WA_Seattle-Boeing.Field.727935_TMY3.epw
SEATTLE,WA,USA,TMY2-24233,727930,47.45,-122.30,-8.0,122.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Seattle-Tacoma.727930_TMY2/USA_WA_Seattle-Tacoma.727930_TMY2.epw
Seattle-Tacoma/Int'l A,WA,USA,TMY--24233,727930,47.45,-122.30,-8.0,137.0",https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY/USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY.epw
Seattle Seattle Tacoma Intl A,WA,USA,TMY3,727930,47.47,-122.32,-8.0,122.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3/USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw
Snohomish Co,WA,USA,TMY3,727937,47.90,-122.28,-8.0,189.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Snohomish.County.AP.727937_TMY3/USA_WA_Snohomish.County.AP.727937_TMY3.epw
Felts Fld,WA,USA,TMY3,727856,47.68,-117.32,-8.0,610.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Spokane-Felts.Field.727856_TMY3/USA_WA_Spokane-Felts.Field.727856_TMY3.epw
SPOKANE,WA,USA,TMY2-24157,727855,47.63,-117.53,-8.0,721.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Spokane.727855_TMY2/USA_WA_Spokane.727855_TMY2.epw
Spokane/Fairchild AFB,WA,USA,TMY--24157,727850,47.62,-117.65,-8.0,750.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Spokane.Intl.AP.727850_TMY/USA_WA_Spokane.Intl.AP.727850_TMY.epw
Spokane International Ap  Chen,WA,USA,TMY3,727850,47.49,-117.59,-8.0,777.0',https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Spokane.Intl.AP.727850_TMY3/USA_WA_Spokane.Intl.AP.727850_TMY3.epw
